title,image,ingredients,tags,cook_url,recipe_str,recipe_book_title,recipe_book_link
Turron de nata con nueces,http://www.recetags.com/assets/images/recetas/blog/oNqx/big/kGIb3bYI_1.jpg,|60 ml de nata para montar|3 cucharaditas de café (de las pequeñas) de leche en polvo|150 gr de hrina de almendra|150 gr de azúcar|50 gr de nueces picadas|4 nueces para decorar,"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/kGIb3bYI/turron-de-nata-con-nueces,60 ml de nata para montar3 cucharaditas de café (de las pequeñas) de leche en polvo150 gr de hrina de almendra150 gr de azúcar50 gr de nueces picadas4 nueces para decorar,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Leche frita con turrón de Jijona,http://www.recetags.com/assets/images/recetas/blog/3S_O/big/a7uzS4oG_1.jpg,"|750 ml. de leche entera|1 tableta de turrón de Jijona/Xixona (150 g.)|80 g. de maicena (harina fina de maíz)|80 g. de azúcar blanco|2 yemas de huevo|3 huevos grandes y 100 g. de harina de trigo (para el rebozado)|Aceite de oliva (el necesario para freír)|Azúcar blanquilla granulada o en polvo tipo glass y canela en polvo (al gusto, es para decorar)","['Postre', 'Fácil', 'Tartas y Dulces', 'Huevos y Lácteos', 'Navidad', 'Meriendas']",http://www.recetags.com/preparacion/a7uzS4oG/leche-frita-con-turron-de-jijona,"750 ml. de leche entera1 tableta de turrón de Jijona/Xixona (150 g.)80 g. de maicena (harina fina de maíz)80 g. de azúcar blanco2 yemas de huevo3 huevos grandes y 100 g. de harina de trigo (para el rebozado)Aceite de oliva (el necesario para freír)Azúcar blanquilla granulada o en polvo tipo glass y canela en polvo (al gusto, es para decorar)",Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Soufflé Frío de Turrón en vasitos de Chocolate,http://www.recetags.com/assets/images/recetas/blog/V1Ma/big/5d_x7MmH_1.jpg,"|250g. chocolate negro|2,5g. manteca de cacao (opcional)|8 vasitos de aluminio para flanes + 8 trozos de papel de horno|Cinta de acetato o tiras de papel de hornear + cinta adhesiva","['Postre', 'Media', 'Frutas y Otros postres', 'Navidad', 'Meriendas']",http://www.recetags.com/preparacion/5d_x7MmH/souffle-frio-de-turron-en-vasitos-de-chocolate,"250g. chocolate negro2,5g. manteca de cacao (opcional)8 vasitos de aluminio para flanes + 8 trozos de papel de hornoCinta de acetato o tiras de papel de hornear + cinta adhesiva",Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
"Tronco de Navidad de Queso, Chocolate y Limón",http://www.recetags.com/assets/images/recetas/blog/1pER/big/IMKCSeUc_1.jpg,|80 grms de azúcar|100 grms de harina|Una pizca de sal|4 huevos,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Navidad', 'Meriendas']",http://www.recetags.com/preparacion/IMKCSeUc/tronco-de-navidad-de-queso-chocolate-y-limon,80 grms de azúcar100 grms de harinaUna pizca de sal4 huevos,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Roscón de Reyes de chocolate y naranja,http://www.recetags.com/assets/images/recetas/blog/btHa/big/kvILjooB_1.jpg,|130 gr. de harina de fuerza|70 gr. de leche|10 gr. de levadura fresca de panadería|1 cucharadita de azúcar|Azúcar aromatizado para la masa principal|120 gr. de azúcar glas|La piel de una naranja (solo la parte naranja),"['Postre', 'Media', 'Panes y Masas', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/kvILjooB/roscon-de-reyes-de-chocolate-y-naranja,130 gr. de harina de fuerza70 gr. de leche10 gr. de levadura fresca de panadería1 cucharadita de azúcarAzúcar aromatizado para la masa principal120 gr. de azúcar glasLa piel de una naranja (solo la parte naranja),Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Cigarritos de Tolosa,http://www.recetags.com/assets/images/recetas/blog/nJvb/big/MBuzMLll_1.jpg,|110 gr. de mantequilla a punto de pomada|110 gr. de azúcar glass tamizado avainillado|110 gr. de harina común tamizada|110 gr. de claras de huevo a temperatura ambiente (unas 3 4 claras),"['Postre', 'Fácil', 'Panes y Masas', 'Frutas y Otros postres', 'Navidad']",http://www.recetags.com/preparacion/MBuzMLll/cigarritos-de-tolosa,110 gr. de mantequilla a punto de pomada110 gr. de azúcar glass tamizado avainillado110 gr. de harina común tamizada110 gr. de claras de huevo a temperatura ambiente (unas 3 4 claras),Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Galletas Exprés Crujientes,http://www.recetags.com/assets/images/recetas/blog/1pER/big/_5apeSgI_1.jpg,|2 tortillas de trigo|2 cucharadas de azúcar|1/2 cucharadita de canela en polvo|25 grms de mantequilla fundida,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Navidad']",http://www.recetags.com/preparacion/_5apeSgI/galletas-expres-crujientes,2 tortillas de trigo2 cucharadas de azúcar1/2 cucharadita de canela en polvo25 grms de mantequilla fundida,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Cupcakes de turrón,http://www.recetags.com/assets/images/recetas/blog/bw7j/big/jXYmO-QE_1.jpg,|100 ml de aceite suave|200 g de azúcar blanco|3 huevos M|200 g de harina|1 cdta y media de levadura química|120 ml de leche|2 cdas de pasta de turrón,"['Postre', 'Media', 'Bizcochos y Galletas', 'Tartas y Dulces', 'Navidad', 'Desayunos', 'Meriendas', 'Picoteo']",http://www.recetags.com/preparacion/jXYmO-QE/cupcakes-de-turron,100 ml de aceite suave200 g de azúcar blanco3 huevos M200 g de harina1 cdta y media de levadura química120 ml de leche2 cdas de pasta de turrón,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Plätzchen,http://www.recetags.com/assets/images/recetas/blog/bw7j/big/MiKHNemd_1.jpg,|250 grs de harina|210 grs de mantequilla derretida|80 grs de azucar|2 paquetes de azucar avainillado|100 grs de almendras molidas,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Navidad']",http://www.recetags.com/preparacion/MiKHNemd/plaetzchen,250 grs de harina210 grs de mantequilla derretida80 grs de azucar2 paquetes de azucar avainillado100 grs de almendras molidas,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Roscón de San Valero,http://www.recetags.com/assets/images/recetas/blog/rUT-/big/11K5_Y5h_1.jpg,"|Ingredientes para 2 unidades para 6 8 personas:|500 gramos de harina de fuerza|200 ml de leche tibia|25 gramos de  levadura fresca de panadería|100 gramos de azúcar|2 huevos (uno para pintarlo antes de ir al horno)|8 gramos de sal (1 cucharadita)|100 gramos de mantequilla a temperatura ambiente|1 cucharadita de agua de azahar|Frutas confitadas (para decorar)|Una figurita (opcional, como sorpresa)|2 3 cucharadas soperas de azúcar y unas gotas de agua para decorar (opcional)|2 cucharadas soperas de almendras fileteadas SIN TOSTAR para decorar (opcional)","['Postre', 'Difícil', 'Panes y Masas', 'Tartas y Dulces', 'Navidad', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/11K5_Y5h/roscon-de-san-valero,"Ingredientes para 2 unidades para 6 8 personas:500 gramos de harina de fuerza200 ml de leche tibia25 gramos de  levadura fresca de panadería100 gramos de azúcar2 huevos (uno para pintarlo antes de ir al horno)8 gramos de sal (1 cucharadita)100 gramos de mantequilla a temperatura ambiente1 cucharadita de agua de azaharFrutas confitadas (para decorar)Una figurita (opcional, como sorpresa)2 3 cucharadas soperas de azúcar y unas gotas de agua para decorar (opcional)2 cucharadas soperas de almendras fileteadas SIN TOSTAR para decorar (opcional)",Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Turrón de chocolate crujiente,http://www.recetags.com/assets/images/recetas/blog/3S_O/big/-3hwcGLM_1.jpg,|250 gr. de tu chocolate con leche preferido|40 gr. manteca de cerdo o de cacao|55 gr. arroz inflado,"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/-3hwcGLM/turron-de-chocolate-crujiente,250 gr. de tu chocolate con leche preferido40 gr. manteca de cerdo o de cacao55 gr. arroz inflado,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Cordiales de coco o Coquitos,http://www.recetags.com/assets/images/recetas/blog/-o8X/big/QdaWkcLn_1.jpg,|4 huevos talla L o 3 XL|La ralladura de 1 limón|250gr de azúcar|250gr de cabello de ángel|500gr de coco,"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/QdaWkcLn/cordiales-de-coco-o-coquitos,4 huevos talla L o 3 XLLa ralladura de 1 limón250gr de azúcar250gr de cabello de ángel500gr de coco,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Barquillos con chocolate rellenos de crema de jijona,http://www.recetags.com/assets/images/recetas/blog/YT3H/big/fHOo0f9c_1.jpg,|20 barquillos|200 grs. chocolate sin leche,"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/fHOo0f9c/barquillos-con-chocolate-rellenos-de-crema-de-jijona,20 barquillos200 grs. chocolate sin leche,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Galletas reno para Navidad,http://www.recetags.com/assets/images/recetas/blog/YSBw/big/ixCxJPDB_1.jpg,|1 huevo L|500 g de harina|250 de azúcar|250 de mantequilla punto pomada|Un chorrito de esencia de vainilla|Sal,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Navidad']",http://www.recetags.com/preparacion/ixCxJPDB/galletas-reno-para-navidad,1 huevo L500 g de harina250 de azúcar250 de mantequilla punto pomadaUn chorrito de esencia de vainillaSal,Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Flan de turrón de Xixona,http://www.recetags.com/assets/images/recetas/blog/3S_O/big/wxtV4gI-_1.jpg,|300 gr. turrón blando de almendra|500 ml. leche entera|5 huevos XL|5 cucharadas de azúcar (para el flan)|5 cucharadas de azúcar (para el caramelo),"['Postre', 'Fácil', 'Tartas y Dulces', 'Navidad']",http://www.recetags.com/preparacion/wxtV4gI-/flan-de-turron-de-xixona,300 gr. turrón blando de almendra500 ml. leche entera5 huevos XL5 cucharadas de azúcar (para el flan)5 cucharadas de azúcar (para el caramelo),Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Galletas decoradas navideñas,http://www.recetags.com/assets/images/recetas/blog/rUT-/big/mm75WWPL_1.jpg,"|300 gramos de harina|1 huevo|150 gramos de mantequilla a temperatura ambiente|70 gramos de azúcar|Una pizca de sal|Opcionalmente, media cucharadita de esencia de vainilla (u otras especias o esencias que quieras usar)","['Vegetariana', 'Postre', 'Fácil', 'Bizcochos y Galletas', 'Navidad', 'Meriendas', 'Picoteo']",http://www.recetags.com/preparacion/mm75WWPL/galletas-decoradas-navidenas,"300 gramos de harina1 huevo150 gramos de mantequilla a temperatura ambiente70 gramos de azúcarUna pizca de salOpcionalmente, media cucharadita de esencia de vainilla (u otras especias o esencias que quieras usar)",Postres de Navidad,http://www.recetags.com/recetarios/22/postres-navidad
Risotto de pera y Gorgonzolla,http://www.recetags.com/assets/images/recetas/blog/Qr7g/big/GOrF9kYC_1.jpg,|1 cebolla pelada y a trozos|1 zanahoria a trozos|1 ramita de apio|1 trocito de puerro,"['Primeros platos', 'Media', 'Arroces', 'Italiana']",http://www.recetags.com/preparacion/GOrF9kYC/risotto-de-pera-y-gorgonzolla,1 cebolla pelada y a trozos1 zanahoria a trozos1 ramita de apio1 trocito de puerro,Menú Express para San Valentín,http://www.recetags.com/recetarios/42/menu-express-san-valentin
Mojito,http://www.recetags.com/assets/images/recetas/blog/Dfoa/big/rMuzT0-G_1.jpg,|12 Hojas de hierbabuena|El zumo de 1/2 lima|1 cucharada sopera de Azúcar moreno o blanquilla|Hielo pilé (hielo picado)|50 ml Ron blanco de calidad|Soda,"['Bebida', 'Fácil', 'Contenido alcohólico', 'Verano']",http://www.recetags.com/preparacion/rMuzT0-G/mojito,12 Hojas de hierbabuenaEl zumo de 1/2 lima1 cucharada sopera de Azúcar moreno o blanquillaHielo pilé (hielo picado)50 ml Ron blanco de calidadSoda,Menú Express para San Valentín,http://www.recetags.com/recetarios/42/menu-express-san-valentin
Hummus de aguacate,http://www.recetags.com/assets/images/recetas/blog/eASO/big/tizf4P84_1.jpg,"|400 gramos {2 tazas} de garbanzos cocidos {peso una vez escurridos}|2 aguacates, 450 gramos {1 libra} de peso con piel y hueso   cortados en cubitos|2 cucharadas de aceite de oliva virgen extra|El zumo de una lima|2 cucharadas colmadas de mantequilla de cacahuete/maní|Cilantro fresco picado {cantidad al gusto}|Media cucharadita de semillas de comino|Una cucharadita de ajo en polvo|Un chorrito de agua fría|Pimienta negra recién molida|Un poquito de sal|Aceite de olive virgen extra y unas hojitas de cilantro para servir","['Fácil', 'Ensaladas, verduras y hortalizas', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/tizf4P84/hummus-de-aguacate,"400 gramos {2 tazas} de garbanzos cocidos {peso una vez escurridos}2 aguacates, 450 gramos {1 libra} de peso con piel y hueso   cortados en cubitos2 cucharadas de aceite de oliva virgen extraEl zumo de una lima2 cucharadas colmadas de mantequilla de cacahuete/maníCilantro fresco picado {cantidad al gusto}Media cucharadita de semillas de cominoUna cucharadita de ajo en polvoUn chorrito de agua fríaPimienta negra recién molidaUn poquito de salAceite de olive virgen extra y unas hojitas de cilantro para servir",Menú Express para San Valentín,http://www.recetags.com/recetarios/42/menu-express-san-valentin
Salmón teriyaki,http://www.recetags.com/assets/images/recetas/blog/gxdH/big/gaHpu1iJ_1.jpg,|1 filete de salmón grandecito|125 ml. de miel o sirope dorado (golen sirup)|125 ml. de agua|El zumo de medio limón|70 ml. de salsa de soja|1/2 cucharadita de jengibre molido|Cilantro y sésamo para decorar,"['Segundos platos', 'Fácil', 'Pescados y Mariscos', 'Asiática']",http://www.recetags.com/preparacion/gaHpu1iJ/salmon-teriyaki,1 filete de salmón grandecito125 ml. de miel o sirope dorado (golen sirup)125 ml. de aguaEl zumo de medio limón70 ml. de salsa de soja1/2 cucharadita de jengibre molidoCilantro y sésamo para decorar,Menú Express para San Valentín,http://www.recetags.com/recetarios/42/menu-express-san-valentin
Vasitos de cheesecake de fresa,http://www.recetags.com/assets/images/recetas/blog/bw7j/big/aYuUUjzR_1.jpg,|100 grs de galletas (yo use unas sin huevo)|250 grs de fresas|100 grs de queso crema|100 grs de nata de montar|2 cdtas de vainilla|80 grs de icing sugar + dos cdas para las fresas,"['Postre', 'Fácil', 'Frutas y Otros postres', 'Thermomix', 'Meriendas']",http://www.recetags.com/preparacion/aYuUUjzR/vasitos-de-cheesecake-de-fresa,100 grs de galletas (yo use unas sin huevo)250 grs de fresas100 grs de queso crema100 grs de nata de montar2 cdtas de vainilla80 grs de icing sugar + dos cdas para las fresas,Menú Express para San Valentín,http://www.recetags.com/recetarios/42/menu-express-san-valentin
Ensalada Caprese en brocheta,http://www.recetags.com/assets/images/recetas/blog/oNqx/big/kHU4s7UW_1.jpg,|1 bolsita de tomates cherry|225 gr de mozzarella cortado en cubos|Hojas de albahaca frecas|Aceite de oliva|Sal|Orégano,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Italiana', 'Verano']",http://www.recetags.com/preparacion/kHU4s7UW/ensalada-caprese-en-brocheta,1 bolsita de tomates cherry225 gr de mozzarella cortado en cubosHojas de albahaca frecasAceite de olivaSalOrégano,Menú Express para San Valentín,http://www.recetags.com/recetarios/42/menu-express-san-valentin
Polos de melocotón con frambuesas,http://www.recetags.com/assets/images/recetas/blog/2FBp/big/WhEXdOqR_1.jpg,|500 g de melocotones maduros|150 g de frambuesas|Sacarina líquida,"['Postre', 'Fácil', 'Helados y Sorbetes', 'Verano']",http://www.recetags.com/preparacion/WhEXdOqR/polos-de-melocoton-con-frambuesas,500 g de melocotones maduros150 g de frambuesasSacarina líquida,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Ensalada de fruta de verano y queso feta,http://www.recetags.com/assets/images/recetas/blog/eASO/big/UbvFtiHe_1.jpg,|100 gramos de sandía|100 gramos de piña|100 gramos de fresas|50 gramos de arándanos|50 gramos de frambuesas|50 gramos de moras|50 gramos de grosellas|El zumo de una lima|10 hojitas de albahaca|50 gramos de queso feta desmenuzado|Más hojitas de albahaca para decorar,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Frutas y Otros postres', 'Verano']",http://www.recetags.com/preparacion/UbvFtiHe/ensalada-de-fruta-de-verano-y-queso-feta,100 gramos de sandía100 gramos de piña100 gramos de fresas50 gramos de arándanos50 gramos de frambuesas50 gramos de moras50 gramos de grosellasEl zumo de una lima10 hojitas de albahaca50 gramos de queso feta desmenuzadoMás hojitas de albahaca para decorar,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Farfalle con setas,http://www.recetags.com/assets/images/recetas/blog/bw7j/big/8G8hDG3k_1.jpg,|320 grs de farfalle|25 grs de boletus edulis deshidratados|250 grs de setas|1 limón|150 grs de queso fresco|Perejil|Tomillo fresco|Cayena en polvo|2 dientes de ajo|Aceite de Oliva,"['Primeros platos', 'Fácil', 'Pastas y Pizzas', 'Ensaladas, verduras y hortalizas', 'Italiana']",http://www.recetags.com/preparacion/8G8hDG3k/farfalle-con-setas,320 grs de farfalle25 grs de boletus edulis deshidratados250 grs de setas1 limón150 grs de queso frescoPerejilTomillo frescoCayena en polvo2 dientes de ajoAceite de Oliva,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Aguas de sabores,http://www.recetags.com/assets/images/recetas/blog/rUT-/big/4qCbhksE_1.jpg,"|1 litro de agua mineral|2 puñaditos de frambuesas (en mi caso, congeladas.)|Unas hojas de albahaca fresca","['Vegetariana', 'Bebida', 'Fácil', 'Verano']",http://www.recetags.com/preparacion/4qCbhksE/aguas-de-sabores,"1 litro de agua mineral2 puñaditos de frambuesas (en mi caso, congeladas.)Unas hojas de albahaca fresca",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Sardinas asadas,http://www.recetags.com/assets/images/recetas/blog/btHa/big/KYiq6ZtY_1.jpg,"|16 Sardinas|Patatas, zanahorias y judías verdes|Lechuga y tomates|Sal gruesa","['Segundos platos', 'Fácil', 'Pescados y Mariscos']",http://www.recetags.com/preparacion/KYiq6ZtY/sardinas-asadas,"16 SardinasPatatas, zanahorias y judías verdesLechuga y tomatesSal gruesa",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Compota de ciruelas con crema de mascarpone,http://www.recetags.com/assets/images/recetas/blog/wIKF/big/w6yRyHKv_1.jpg,|1/2 kilo de ciruelas rojas frescas deshuesadas|El interior de 1 vaina de vainilla|1 cucharada de canela molida|1 cucharada de sirope de arce o de ágave,"['Postre', 'Fácil', 'Frutas y Otros postres', 'Meriendas']",http://www.recetags.com/preparacion/w6yRyHKv/compota-de-ciruelas-con-crema-de-mascarpone,1/2 kilo de ciruelas rojas frescas deshuesadasEl interior de 1 vaina de vainilla1 cucharada de canela molida1 cucharada de sirope de arce o de ágave,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Batido de yogur y frutos rojos,http://www.recetags.com/assets/images/recetas/blog/wIKF/big/jC5HJi5w_1.jpg,"|1 litro de yogur natural de buena calidad|250 gr (aprox) de frutos como fresas, frambuesas, arándanos, grosellas…|1 cucharadita de sirope de ágave (o miel ó sirope de arce)|1 ramita de menta fresca","['Postre', 'Fácil', 'Frutas y Otros postres', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/jC5HJi5w/batido-de-yogur-y-frutos-rojos,"1 litro de yogur natural de buena calidad250 gr (aprox) de frutos como fresas, frambuesas, arándanos, grosellas…1 cucharadita de sirope de ágave (o miel ó sirope de arce)1 ramita de menta fresca",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Gazpacho andaluz y de aguacate en bol de hielo,http://www.recetags.com/assets/images/recetas/blog/4Efy/big/uf6EPvCA_1.jpg,|5 tomates rojos|1/2 pimiento verde grande|1 pepino grande|1/2 cebolleta|1 2 ajos (según el gusto)|1 rebanada de pan del día anterior|Aceite de oliva virgen extra|Vinagre de vino blanco|Sal|Agua|Cebollino (para decorar),"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas', 'Verano']",http://www.recetags.com/preparacion/uf6EPvCA/gazpacho-andaluz-y-de-aguacate-en-bol-de-hielo,5 tomates rojos1/2 pimiento verde grande1 pepino grande1/2 cebolleta1 2 ajos (según el gusto)1 rebanada de pan del día anteriorAceite de oliva virgen extraVinagre de vino blancoSalAguaCebollino (para decorar),Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Ensalada de lentejas,http://www.recetags.com/assets/images/recetas/blog/oNqx/big/8mHJvWoh_1.jpg,"|100 gr de lentejas por persona, previamente cocidas|4 tomates ecológicos de la huerta (en su defecto, los que tengas en casa)|1/2 lata de maíz dulce|1 aguacate maduro|1 zanahoria|Un puñado de pipas de calabaza|Aceitunas negras tipo Kalamata|1 champiñón para decorar|Sal|Pimienta|Comino|Eneldo|Vinagre de vino|AOVE al humo de roble","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Legumbres y Guisos', 'Verano']",http://www.recetags.com/preparacion/8mHJvWoh/ensalada-de-lentejas,"100 gr de lentejas por persona, previamente cocidas4 tomates ecológicos de la huerta (en su defecto, los que tengas en casa)1/2 lata de maíz dulce1 aguacate maduro1 zanahoriaUn puñado de pipas de calabazaAceitunas negras tipo Kalamata1 champiñón para decorarSalPimientaCominoEneldoVinagre de vinoAOVE al humo de roble",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Helado de yogur y plátano,http://www.recetags.com/assets/images/recetas/blog/YT3H/big/y6EF3AG6_1.jpg,|250 grs. yogur griego|150 ml. zumo de naranja|250 grs. plátanos,"['Postre', 'Fácil', 'Helados y Sorbetes', 'Verano']",http://www.recetags.com/preparacion/y6EF3AG6/helado-de-yogur-y-platano,250 grs. yogur griego150 ml. zumo de naranja250 grs. plátanos,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
"Sorbete de piña, jengibre y hierbaluisa",http://www.recetags.com/assets/images/recetas/blog/nJvb/big/mHZ_-Vpg_1.jpg,|1 kg de pulpa de piña troceada y congelada|1 cm de raíz de jengibre rallada|1 ó 2 cucharadas soperas de sirope de Arce (Yo solo puse 1)|8 hojas de hierbaluisa (Se puede sustituir por Salvia o Albahaca)|1 Pizca de pimienta negra molida,"['Postre', 'Fácil', 'Helados y Sorbetes', 'Verano']",http://www.recetags.com/preparacion/mHZ_-Vpg/sorbete-de-pina-jengibre-y-hierbaluisa,1 kg de pulpa de piña troceada y congelada1 cm de raíz de jengibre rallada1 ó 2 cucharadas soperas de sirope de Arce (Yo solo puse 1)8 hojas de hierbaluisa (Se puede sustituir por Salvia o Albahaca)1 Pizca de pimienta negra molida,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Ensalada tropical de Aguacate y Mango,http://www.recetags.com/assets/images/recetas/blog/btHa/big/U504V181_1.jpg,|1 aguacate|1 mango|Lechuga|Queso feta en cuadraditos|20 gr. de piñones|50 gr. de frambuesas|80 gr. de salmón marinado|Vinagreta|3 cucharadas de aceite de oliva virgen extra|1 cucharadas de vinagre de Módena|1 cucharadita de postre de miel|Sal y pimienta negra de molinillo,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Verano']",http://www.recetags.com/preparacion/U504V181/ensalada-tropical-de-aguacate-y-mango,1 aguacate1 mangoLechugaQueso feta en cuadraditos20 gr. de piñones50 gr. de frambuesas80 gr. de salmón marinadoVinagreta3 cucharadas de aceite de oliva virgen extra1 cucharadas de vinagre de Módena1 cucharadita de postre de mielSal y pimienta negra de molinillo,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Arroz basmati integral especiado con frutos secos,http://www.recetags.com/assets/images/recetas/blog/URaG/big/v4mAIo5t_1.jpg,"|250 300 gr. de arroz basmati integral|2 c/s de pipas peladas|16 almendras tostadas|16 avellanas tostadas|Pasas sin pepitas|Arándanos deshidratados|1 puerro|1 c/p de ralladura de limón|Sal , Pimienta negra|750 cc. de caldo de verduras|Unas hojas de cilantro|Canela|Nuez moscada|Ras el hanout|Aceite de oliva virgen extra","['Primeros platos', 'Fácil', 'Arroces', 'Asiática']",http://www.recetags.com/preparacion/v4mAIo5t/arroz-basmati-integral-especiado-con-frutos-secos,"250 300 gr. de arroz basmati integral2 c/s de pipas peladas16 almendras tostadas16 avellanas tostadasPasas sin pepitasArándanos deshidratados1 puerro1 c/p de ralladura de limónSal , Pimienta negra750 cc. de caldo de verdurasUnas hojas de cilantroCanelaNuez moscadaRas el hanoutAceite de oliva virgen extra",Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Panzanella,http://www.recetags.com/assets/images/recetas/blog/bw7j/big/4XLXOswd_1.jpg,|4 rebanadas grandes de pan rustico ya duro|4 tomates de ensalada maduros|1/2 cebolla morada|Un sobre de aceitunas al toque de limón|1 cda de alcaparras|Albahaca|Aceite de Oliva Virgen Extra|Vinagre de módena|Sal y pimienta negra,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Italiana']",http://www.recetags.com/preparacion/4XLXOswd/panzanella,4 rebanadas grandes de pan rustico ya duro4 tomates de ensalada maduros1/2 cebolla moradaUn sobre de aceitunas al toque de limón1 cda de alcaparrasAlbahacaAceite de Oliva Virgen ExtraVinagre de módenaSal y pimienta negra,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Gazpacho de sandía,http://www.recetags.com/assets/images/recetas/blog/URaG/big/kI_k0qf6_1.jpg,|500cc.de gazpacho|500 gr. de pulpa de sandía|Semillas de sésamo negro,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas', 'Verano']",http://www.recetags.com/preparacion/kI_k0qf6/gazpacho-de-sandia,500cc.de gazpacho500 gr. de pulpa de sandíaSemillas de sésamo negro,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
Ensalada de calabacín y langostinos con salsa verde,http://www.recetags.com/assets/images/recetas/blog/wIKF/big/_Z1vucND_1.jpg,|2 calabacines mediados limpios y cortados en tiras (preferiblemente con una mandolina)|300 gr de langostinos cocidos|4 puñados de rúcula,"['Primeros platos', 'Fácil', 'Pescados y Mariscos', 'Ensaladas, verduras y hortalizas']",http://www.recetags.com/preparacion/_Z1vucND/ensalada-de-calabacin-y-langostinos-con-salsa-verde,2 calabacines mediados limpios y cortados en tiras (preferiblemente con una mandolina)300 gr de langostinos cocidos4 puñados de rúcula,Menú veraniego,http://www.recetags.com/recetarios/76/menu-semanal-recetas-verano
